1,0,610,0,0,0,{'RT': [], 'RW': [], 'LB': ['1'], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},2,6,0,{'RT': [], 'RW': [], 'LB': ['1'], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,1,0,0
1,1,4917,1,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': ['1']},0,0,1,{'RT': [], 'RW': ['1'], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},1,0,0,0
1,2,1114,1,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': ['1']},0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': ['1', '2'], 'M': [], 'CF': [], 'P': ['1', '2'], 'R': []},0,1,0,0
1,3,3683,0,1,1,{'RT': [], 'RW': [], 'LB': ['1'], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,8,0,{'RT': [], 'RW': ['1'], 'LB': ['1'], 'D': [], 'SP': [], 'M': [], 'CF': ['1', '2'], 'P': [], 'R': []},1,1,0,0
1,4,2702,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': ['1']},0,0,5,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': ['1'], 'M': [], 'CF': [], 'P': [], 'R': ['1', '2']},1,0,0,0
1,5,4939,0,0,1,{'RT': [], 'RW': ["F"], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,1,{'RT': [], 'RW': ['1'], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},1,0,0,0
2,0,5519,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': ['1']},0,0,0,0
2,1,5631,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,2,{'RT': [], 'RW': [], 'LB': ['1'], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': ['1']},0,0,0,0
2,2,5033,0,0,1,{'RT': [], 'RW': ["F"], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,1,{'RT': [], 'RW': ["1","2"], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,0
2,3,3739,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,1,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,0
2,4,865,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': ['1'], 'CF': [], 'P': [], 'R': []},1,1,2,{'RT': [], 'RW': ['1', '2'], 'LB': [], 'D': [], 'SP': [], 'M': ['1', '2'], 'CF': [], 'P': [], 'R': []},1,0,0,0
3,0,3161,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,0
3,1,148,1,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': ['1'], 'P': [], 'R': []},4,0,0,{'RT': [], 'RW': ['1', '2'], 'LB': ['1', '2'], 'D': [], 'SP': [], 'M': [], 'CF': ['1'], 'P': [], 'R': ['1']},1,0,0,0
3,2,5483,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,0
3,4,1241,1,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': ['1'], 'P': [], 'R': []},7,0,0,{'RT': [], 'RW': ['1', '2'], 'LB': [], 'D': [], 'SP': ['1', '2'], 'M': [], 'CF': ['1'], 'P': [], 'R': ['1']},1,0,0,0
3,5,3949,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,{'RT': [], 'RW': [], 'LB': ['1'], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,1,0
3,3,5158,0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,{'RT': [], 'RW': [], 'LB': [], 'D': [], 'SP': [], 'M': [], 'CF': [], 'P': [], 'R': []},0,0,0,0
